tracker_id,frames,x1,y1,x2,y2,speed
6,25,1423.5648193359375,783.6117553710938,1510.6885986328125,841.6052856445312,115.2
4,25,2504.39013671875,1029.92529296875,2682.724609375,1169.0517578125,118.8
1,25,2169.484375,815.1697998046875,2278.3955078125,903.7225341796875,122.4
6,25,1423.674560546875,784.50732421875,1509.975341796875,842.9703369140625,111.60000000000001
4,25,2497.91943359375,1024.267333984375,2672.89794921875,1160.6826171875,122.4
1,25,2166.5419921875,812.7843017578125,2273.71875,900.090087890625,126.0
6,25,1423.3687744140625,785.596435546875,1509.926025390625,844.2630615234375,108.0
4,25,2489.069091796875,1018.609130859375,2662.80029296875,1155.330322265625,118.8
1,25,2164.175537109375,812.1934814453125,2270.577392578125,898.6302490234375,118.8
6,25,1422.24853515625,787.5027465820312,1508.566650390625,846.2869262695312,111.60000000000001
4,25,2481.732421875,1013.2630004882812,2652.39111328125,1149.067138671875,118.8
1,25,2161.1201171875,809.4874877929688,2266.451171875,895.4273071289062,122.4
6,25,1421.395751953125,788.3472900390625,1506.101806640625,847.8349609375,111.60000000000001
4,25,2472.96630859375,1010.0625,2642.553955078125,1143.05419921875,118.8
1,25,2159.055908203125,807.4667358398438,2263.058349609375,893.0586547851562,122.4
6,25,1418.242919921875,790.4939575195312,1505.614501953125,849.73095703125,115.2
4,25,2465.51953125,1005.57470703125,2634.443115234375,1135.890625,118.8
1,25,2155.6240234375,805.655517578125,2259.365234375,891.2960205078125,122.4
6,25,1417.778564453125,792.1693725585938,1505.26708984375,850.8993530273438,108.0
4,25,2457.02099609375,999.766845703125,2625.1181640625,1129.9530029296875,122.4
1,25,2151.74658203125,803.1448974609375,2255.2041015625,889.343994140625,122.4
6,25,1416.965087890625,793.6458740234375,1503.6070556640625,853.6500244140625,111.60000000000001
4,25,2451.55908203125,993.627685546875,2615.30810546875,1124.580322265625,118.8
1,25,2147.86279296875,800.831298828125,2252.289794921875,886.4993896484375,118.8
6,25,1416.2135009765625,794.840087890625,1503.4017333984375,854.54052734375,111.60000000000001
4,25,2443.810546875,990.247802734375,2607.521484375,1118.768310546875,118.8
6,25,1413.8133544921875,797.120361328125,1502.410400390625,857.045654296875,115.2
1,25,2144.79833984375,799.46435546875,2249.1494140625,885.634765625,115.2
4,25,2438.280029296875,985.1641845703125,2598.8232421875,1112.8634033203125,118.8
6,25,1412.40673828125,798.7288818359375,1500.3837890625,858.1771240234375,108.0
1,25,2142.71533203125,798.7326049804688,2244.982421875,882.0368041992188,118.8
4,25,2429.255615234375,981.6588134765625,2589.05517578125,1106.6744384765625,118.8
6,25,1411.854736328125,799.4251708984375,1499.53466796875,860.703857421875,111.60000000000001
1,25,2139.661376953125,797.1181640625,2240.3896484375,880.2930908203125,118.8
4,25,2422.72412109375,977.4942626953125,2581.405517578125,1101.65185546875,122.4
6,25,1410.398193359375,801.13037109375,1499.08056640625,862.6060180664062,108.0
1,25,2137.20654296875,795.999755859375,2237.01611328125,877.8511962890625,118.8
4,25,2416.76318359375,973.3705444335938,2573.632080078125,1096.65185546875,118.8
6,25,1408.6043701171875,802.1971435546875,1498.2843017578125,862.7713623046875,104.4
1,25,2133.625,794.3182983398438,2234.169921875,874.6316528320312,122.4
4,25,2409.087890625,968.2582397460938,2564.155517578125,1091.352294921875,118.8
6,25,1406.009033203125,805.7283325195312,1496.6993408203125,866.8569946289062,108.0
1,25,2131.04541015625,793.79296875,2230.445068359375,873.4317626953125,118.8
4,25,2401.9951171875,965.3442993164062,2557.295654296875,1085.654052734375,118.8
1,25,2129.36376953125,791.2186279296875,2226.166015625,870.2587890625,122.4
6,25,1403.857421875,806.6863403320312,1497.049560546875,868.012939453125,108.0
4,25,2397.1630859375,959.713134765625,2549.6005859375,1080.2557373046875,118.8
1,25,2125.63330078125,789.0091552734375,2223.3525390625,868.130126953125,122.4
6,25,1403.340576171875,808.384765625,1494.85400390625,870.09130859375,108.0
4,25,2389.6298828125,955.8277587890625,2542.14599609375,1076.748779296875,118.8
1,25,2122.411865234375,788.0996704101562,2220.420654296875,866.6782836914062,118.8
6,25,1402.4921875,810.0386352539062,1494.9715576171875,872.8445434570312,108.0
4,25,2383.49267578125,952.7611083984375,2534.879150390625,1070.401611328125,118.8
1,25,2119.52001953125,785.7427368164062,2217.62744140625,863.9910278320312,122.4
6,25,1400.740966796875,811.0142211914062,1494.5770263671875,874.5060424804688,108.0
4,25,2378.202392578125,949.9384765625,2527.918212890625,1065.8077392578125,118.8
1,25,2116.3779296875,784.3099365234375,2214.306396484375,862.0916748046875,118.8
6,25,1400.105712890625,813.4729614257812,1494.0347900390625,876.3012084960938,108.0
4,25,2371.95751953125,944.9615478515625,2519.090576171875,1060.5062255859375,118.8
6,25,1397.999755859375,815.6190185546875,1490.751953125,878.680419921875,111.60000000000001
1,25,2113.858642578125,782.3001708984375,2210.78125,860.5718994140625,118.8
4,25,2365.925537109375,942.5379638671875,2512.98974609375,1056.2457275390625,118.8
1,25,2112.34814453125,780.6114501953125,2207.41650390625,857.6435546875,122.4
6,25,1396.8804931640625,816.120361328125,1490.241455078125,879.25732421875,108.0
4,25,2358.1083984375,937.5203857421875,2505.107666015625,1052.8477783203125,118.8
1,25,2110.34716796875,778.09619140625,2205.34423828125,856.145751953125,122.4
6,25,1394.849609375,819.5291748046875,1487.803466796875,882.555908203125,111.60000000000001
4,25,2354.57763671875,934.4661865234375,2497.99365234375,1048.8311767578125,115.2
1,25,2107.2734375,776.7456665039062,2201.578125,854.7738647460938,118.8
6,25,1394.2191162109375,820.4609985351562,1489.2379150390625,884.6163940429688,108.0
4,25,2349.182861328125,931.863037109375,2492.5009765625,1042.75390625,118.8
1,25,2105.35888671875,776.2267456054688,2199.15478515625,853.4122924804688,118.8
6,25,1393.3026123046875,822.4442138671875,1488.5211181640625,886.0308837890625,104.4
4,25,2343.7919921875,928.4703369140625,2485.35400390625,1039.496337890625,118.8
1,25,2101.98046875,774.4739990234375,2196.226318359375,850.79345703125,118.8
6,25,1391.4422607421875,824.0902099609375,1486.843994140625,889.343505859375,108.0
4,25,2336.759033203125,924.241455078125,2477.623046875,1035.094970703125,118.8
1,25,2099.139892578125,773.3728637695312,2193.802978515625,848.8331909179688,115.2
6,25,1388.814208984375,826.2818603515625,1485.47216796875,892.0128173828125,108.0
4,25,2331.62255859375,921.8541259765625,2470.04345703125,1032.3546142578125,115.2
6,25,1387.79150390625,828.7479858398438,1485.7708740234375,895.2581176757812,111.60000000000001
1,25,2096.6123046875,771.9525146484375,2189.809814453125,846.944091796875,122.4
4,25,2327.36376953125,917.4384155273438,2465.20263671875,1026.501220703125,118.8
6,25,1385.330810546875,829.7810668945312,1484.353759765625,897.4667358398438,111.60000000000001
1,25,2095.726318359375,770.6041259765625,2187.5859375,844.751220703125,118.8
4,25,2324.0126953125,913.7757568359375,2459.0888671875,1022.82421875,118.8
6,25,1383.86962890625,831.6502685546875,1482.8297119140625,899.9422607421875,108.0
1,25,2093.68408203125,769.1453247070312,2184.2822265625,843.3250122070312,115.2
4,25,2315.729736328125,910.3809814453125,2453.20947265625,1018.4783935546875,118.8
6,25,1381.4453125,833.7196655273438,1483.1005859375,902.7493286132812,115.2
1,25,2091.11279296875,768.016845703125,2181.82080078125,841.175537109375,118.8
4,25,2310.973388671875,907.0523071289062,2446.4521484375,1014.4506225585938,115.2
6,25,1380.552978515625,835.5701293945312,1481.763671875,904.3478393554688,111.60000000000001
1,25,2088.286376953125,767.3735961914062,2178.76025390625,839.5072631835938,118.8
4,25,2307.432861328125,905.079345703125,2441.154052734375,1010.447021484375,118.8
6,25,1379.83837890625,838.2515258789062,1479.9031982421875,907.1024780273438,111.60000000000001
1,25,2086.233154296875,764.6713256835938,2176.529541015625,838.4331665039062,118.8
6,25,1377.482421875,840.8604125976562,1479.671142578125,908.8013305664062,108.0
4,25,2304.19384765625,904.019775390625,2434.373046875,1007.271728515625,118.8
1,25,2084.113525390625,764.5830078125,2172.9267578125,837.1055908203125,118.8
4,25,2297.482177734375,901.4679565429688,2428.7197265625,1003.0975341796875,115.2
6,25,1374.6881103515625,842.548828125,1479.6785888671875,912.2969970703125,115.2
1,25,2081.89697265625,764.0264892578125,2170.26904296875,835.6239013671875,115.2
4,25,2292.931640625,896.1568603515625,2422.686767578125,999.263916015625,118.8
6,25,1374.06689453125,844.0032348632812,1476.80517578125,913.6338500976562,111.60000000000001
1,25,2079.721435546875,761.7617797851562,2168.22998046875,833.8093872070312,118.8
4,25,2287.8583984375,895.4063720703125,2417.27880859375,994.357666015625,118.8
6,25,1374.1827392578125,845.8317260742188,1476.4171142578125,915.9556274414062,111.60000000000001
1,25,2077.2060546875,759.9866943359375,2165.495849609375,831.527099609375,115.2
4,25,2282.09716796875,890.2891845703125,2411.72265625,991.86328125,118.8
6,25,1371.4046630859375,847.5185546875,1474.96728515625,920.2923583984375,118.8
1,25,2074.218994140625,758.0758666992188,2162.806396484375,829.8814086914062,115.2
4,25,2279.56787109375,888.4842529296875,2406.3984375,988.765625,118.8
1,25,2071.793701171875,756.9287109375,2160.145751953125,827.8082885742188,118.8
6,25,1370.25244140625,849.6412353515625,1474.063232421875,924.1470336914062,115.2
4,25,2275.227294921875,885.9453125,2400.49267578125,984.956298828125,115.2
6,25,1368.6171875,852.6641235351562,1473.4971923828125,926.8939819335938,115.2
1,25,2071.14892578125,755.46533203125,2157.45654296875,826.2938232421875,115.2
4,25,2269.63720703125,883.5787353515625,2395.9072265625,981.52001953125,118.8
6,25,1368.1356201171875,854.8679809570312,1474.159912109375,927.7509155273438,115.2
1,25,2070.46240234375,755.1176147460938,2154.70947265625,824.07421875,118.8
4,25,2264.598388671875,880.0367431640625,2390.048095703125,977.495361328125,118.8
1,25,2066.9306640625,753.1858520507812,2152.53173828125,821.83447265625,118.8
6,25,1365.6822509765625,856.0902099609375,1471.3330078125,928.9260864257812,108.0
4,25,2260.79541015625,878.6105346679688,2387.094970703125,974.2380981445312,115.2
6,25,1363.7088623046875,859.1321411132812,1471.24267578125,932.4666137695312,111.60000000000001
1,25,2065.181396484375,752.5980834960938,2150.343017578125,820.9215087890625,115.2
4,25,2258.0419921875,874.4351806640625,2380.510986328125,970.2996826171875,118.8
6,25,1362.7000732421875,861.6641235351562,1469.7420654296875,934.6739501953125,111.60000000000001
1,25,2061.784423828125,750.063720703125,2147.80810546875,819.6068115234375,115.2
4,25,2253.26953125,871.87451171875,2374.521240234375,967.390625,115.2
6,25,1359.931396484375,864.5575561523438,1467.345947265625,938.0370483398438,111.60000000000001
1,25,2060.158203125,749.4915161132812,2144.482421875,817.3994750976562,118.8
4,25,2249.25439453125,869.4898681640625,2371.087646484375,964.3765869140625,115.2
6,25,1358.9111328125,866.2146606445312,1467.44140625,940.565185546875,111.60000000000001
1,25,2059.506103515625,747.640869140625,2142.41796875,815.253662109375,118.8
4,25,2243.84033203125,866.8084716796875,2365.03662109375,961.4490966796875,118.8
6,25,1356.44140625,867.9435424804688,1465.970703125,942.9776000976562,111.60000000000001
1,25,2058.3974609375,746.73046875,2139.57666015625,813.9722900390625,118.8
4,25,2239.641357421875,864.3392944335938,2359.52685546875,958.5521850585938,118.8
6,25,1354.509521484375,870.4660034179688,1464.739013671875,946.7503051757812,111.60000000000001
1,25,2054.24853515625,745.4848022460938,2137.281005859375,813.9182739257812,115.2
6,25,1352.324462890625,873.5418090820312,1463.65234375,950.7943725585938,115.2
4,25,2236.720458984375,861.069091796875,2355.93017578125,956.14990234375,115.2
1,25,2052.89697265625,744.4539184570312,2135.544189453125,812.7101440429688,115.2
6,25,1350.6724853515625,876.2076416015625,1464.0035400390625,952.87939453125,111.60000000000001
4,25,2233.078857421875,860.2018432617188,2350.282470703125,952.82373046875,115.2
1,25,2050.705322265625,743.551513671875,2134.30322265625,810.887451171875,115.2
6,25,1349.7264404296875,878.8881225585938,1462.372314453125,955.2368774414062,111.60000000000001
4,25,2227.637451171875,859.2859497070312,2347.936767578125,948.9926147460938,115.2
1,25,2048.8017578125,742.5062255859375,2131.26318359375,808.9449462890625,118.8
6,25,1347.480712890625,881.2531127929688,1461.0567626953125,958.1812133789062,108.0
4,25,2225.22998046875,856.08544921875,2341.7890625,945.7218017578125,122.4
1,25,2047.6318359375,740.5382080078125,2129.3115234375,807.5615844726562,115.2
4,25,2221.37890625,853.6038208007812,2337.728515625,943.8034057617188,115.2
6,25,1345.47021484375,884.5374755859375,1460.582763671875,961.686767578125,108.0
1,25,2046.017578125,740.2770385742188,2127.421142578125,806.4539794921875,115.2
4,25,2216.309326171875,849.8096923828125,2332.595947265625,940.0997314453125,115.2
6,25,1343.187744140625,886.875,1458.0941162109375,964.8614501953125,111.60000000000001
1,25,2046.257568359375,739.0260009765625,2124.69482421875,804.208251953125,118.8
6,25,1341.13427734375,889.851806640625,1457.2783203125,967.9696044921875,108.0
4,25,2212.380859375,848.2300415039062,2329.41845703125,937.8477172851562,115.2
1,25,2042.419189453125,738.2772216796875,2122.6025390625,803.3499755859375,115.2
4,25,2208.74951171875,846.3526611328125,2323.68701171875,934.8901977539062,118.8
6,25,1340.2825927734375,892.595947265625,1455.5709228515625,973.0054321289062,111.60000000000001
1,25,2041.732666015625,737.3525390625,2121.0361328125,801.9442749023438,115.2
6,25,1338.6531982421875,894.6080322265625,1453.6773681640625,975.9410400390625,111.60000000000001
4,25,2206.89404296875,843.7796630859375,2319.886962890625,932.5614624023438,115.2
1,25,2039.7110595703125,736.3604125976562,2118.560546875,800.89013671875,115.2
6,25,1338.0406494140625,897.393310546875,1451.255126953125,977.07421875,111.60000000000001
4,25,2203.96728515625,841.7323608398438,2315.26171875,929.6779174804688,115.2
1,25,2036.9501953125,734.645751953125,2116.465576171875,799.4171142578125,115.2
6,25,1334.77978515625,900.4330444335938,1449.6171875,980.6024780273438,108.0
4,25,2199.54052734375,839.624755859375,2311.13818359375,926.894287109375,118.8
4,25,2194.931396484375,837.4735107421875,2307.3779296875,923.688720703125,115.2
6,25,1332.6009521484375,903.2435302734375,1448.23876953125,984.65771484375,108.0
4,25,2191.1572265625,836.81591796875,2302.46728515625,921.7054443359375,111.60000000000001
6,25,1328.4130859375,906.9651489257812,1447.582275390625,987.5590209960938,111.60000000000001
4,25,2189.052978515625,834.6932373046875,2299.33740234375,918.5108642578125,115.2
6,25,1326.5079345703125,909.6286010742188,1445.507568359375,990.5729370117188,108.0
4,25,2187.14990234375,831.5557250976562,2295.25537109375,916.2844848632812,115.2
6,25,1322.769775390625,913.11669921875,1444.90234375,994.45556640625,104.4
4,25,2183.58984375,830.1800537109375,2290.41796875,913.4476318359375,115.2
6,25,1322.23193359375,915.636474609375,1444.17138671875,1000.0294189453125,108.0
6,25,1318.935791015625,918.6571655273438,1443.11767578125,1001.8145141601562,108.0
4,25,2179.525390625,825.7391967773438,2287.37158203125,910.6942749023438,115.2
6,25,1315.513427734375,919.8155517578125,1440.96875,1006.693115234375,111.60000000000001
4,25,2177.48779296875,823.9853515625,2284.879150390625,908.9068603515625,115.2
6,25,1313.0322265625,921.5103149414062,1441.450439453125,1011.8856811523438,111.60000000000001
4,25,2172.0771484375,822.9028930664062,2279.704345703125,905.4288940429688,118.8
6,25,1310.17041015625,926.7044677734375,1438.0439453125,1013.8575439453125,111.60000000000001
4,25,2168.763427734375,819.7598876953125,2275.916015625,902.7271728515625,115.2
6,25,1307.4283447265625,930.83056640625,1437.02197265625,1017.642333984375,111.60000000000001
4,25,2165.75,818.1600341796875,2272.197265625,900.4630126953125,115.2
6,25,1304.8179931640625,934.6217651367188,1435.408447265625,1022.946533203125,115.2
4,25,2163.22705078125,816.4671630859375,2268.936767578125,898.0003662109375,118.8
6,25,1302.2054443359375,937.44970703125,1432.6396484375,1026.0936279296875,111.60000000000001
4,25,2160.48046875,814.6832885742188,2264.239013671875,895.8458862304688,115.2
6,25,1297.984130859375,940.350830078125,1430.2364501953125,1030.5081787109375,111.60000000000001
4,25,2157.9853515625,813.3110961914062,2259.32763671875,893.0716552734375,118.8
6,25,1295.3416748046875,943.8121948242188,1429.7423095703125,1034.888427734375,108.0
4,25,2154.609130859375,811.7894897460938,2256.91650390625,891.5330200195312,115.2
6,25,1293.08544921875,947.6625366210938,1428.190185546875,1038.43994140625,111.60000000000001
4,25,2152.29541015625,809.8011474609375,2254.15966796875,889.4937744140625,118.8
6,25,1289.672607421875,951.3765869140625,1425.2757568359375,1043.965087890625,111.60000000000001
4,25,2149.32373046875,807.5372314453125,2250.9482421875,887.082275390625,115.2
4,25,2146.169921875,806.9895629882812,2247.260498046875,885.753662109375,111.60000000000001
6,25,1285.22802734375,955.54150390625,1422.367431640625,1049.194580078125,115.2
6,25,1282.365234375,958.9593505859375,1419.8466796875,1051.6207275390625,111.60000000000001
4,25,2142.529541015625,805.472900390625,2243.822265625,883.57177734375,115.2
6,25,1279.3775634765625,962.8449096679688,1419.3341064453125,1055.462158203125,111.60000000000001
4,25,2140.5068359375,802.8099975585938,2239.27392578125,881.1707153320312,115.2
6,25,1276.1357421875,966.5220336914062,1418.10693359375,1061.275390625,111.60000000000001
4,25,2136.996826171875,800.5872802734375,2236.626708984375,879.605712890625,115.2
6,25,1273.8876953125,970.75634765625,1415.8768310546875,1065.5833740234375,108.0
4,25,2135.82958984375,799.9656372070312,2233.158203125,875.8218383789062,115.2
6,25,1270.0799560546875,975.7254638671875,1413.5035400390625,1070.531982421875,111.60000000000001
4,25,2132.1767578125,798.8397216796875,2230.256103515625,874.2176513671875,115.2
6,25,1267.0966796875,980.61376953125,1410.490966796875,1076.0205078125,111.60000000000001
4,25,2130.28173828125,797.0308837890625,2226.970703125,872.3802490234375,115.2
6,25,1264.2320556640625,983.2630615234375,1408.4686279296875,1081.6553955078125,115.2
4,25,2126.710205078125,795.01611328125,2224.221435546875,871.011474609375,111.60000000000001
6,25,1258.844482421875,986.6842041015625,1406.18896484375,1084.5341796875,115.2
4,25,2123.068359375,793.5792236328125,2220.864990234375,868.9139404296875,111.60000000000001
6,25,1254.4500732421875,991.363037109375,1404.81005859375,1090.825927734375,111.60000000000001
4,25,2120.471923828125,792.4874267578125,2216.84814453125,866.9315185546875,115.2
6,25,1253.2064208984375,996.1102294921875,1401.7364501953125,1096.2861328125,115.2
4,25,2119.1572265625,790.4159545898438,2214.670166015625,864.4055786132812,111.60000000000001
6,25,1247.7425537109375,1000.1892700195312,1399.379150390625,1101.57958984375,115.2
4,25,2116.8984375,789.3134765625,2211.976318359375,862.91455078125,111.60000000000001
6,25,1243.826171875,1004.3045654296875,1397.247314453125,1106.93994140625,111.60000000000001
4,25,2114.338623046875,788.41552734375,2208.736083984375,861.3469848632812,111.60000000000001
6,25,1239.834228515625,1008.54345703125,1394.993408203125,1112.064697265625,111.60000000000001
4,25,2112.087890625,786.1763305664062,2205.72265625,859.9736938476562,108.0
6,25,1236.888916015625,1013.2282104492188,1392.712890625,1119.244873046875,115.2
4,25,2108.587890625,784.7576293945312,2201.95849609375,857.2124633789062,111.60000000000001
6,25,1233.0198974609375,1017.2803344726562,1390.476318359375,1123.42333984375,111.60000000000001
4,25,2106.91259765625,782.361328125,2199.727294921875,855.4183959960938,111.60000000000001
6,25,1229.612060546875,1022.2146606445312,1387.41455078125,1128.810791015625,111.60000000000001
4,25,2104.749267578125,781.1993408203125,2197.192138671875,853.1801147460938,111.60000000000001
6,25,1225.8204345703125,1027.4482421875,1384.5626220703125,1134.49755859375,111.60000000000001
4,25,2101.50390625,779.5218505859375,2192.921875,851.03662109375,115.2
6,25,1221.591064453125,1031.73095703125,1383.389892578125,1140.7138671875,111.60000000000001
4,25,2099.259521484375,777.9136962890625,2190.6357421875,849.349365234375,111.60000000000001
6,25,1217.499755859375,1035.830322265625,1380.6595458984375,1146.871337890625,111.60000000000001
4,25,2095.5361328125,776.1535034179688,2187.685302734375,847.1156616210938,111.60000000000001
6,25,1213.5098876953125,1041.737060546875,1377.3702392578125,1154.416259765625,115.2
4,25,2094.408203125,774.755126953125,2185.12060546875,845.361328125,111.60000000000001
7,1,1538.7740478515625,736.95556640625,1613.349609375,792.5855712890625,-1.0
6,25,1209.2154541015625,1047.612060546875,1375.6353759765625,1159.791748046875,115.2
4,25,2092.733642578125,772.828857421875,2182.2216796875,842.9384765625,118.8
7,2,1536.9547119140625,737.9295654296875,1611.6785888671875,794.2655639648438,-1.0
6,25,1204.8602294921875,1051.126220703125,1372.516357421875,1166.597412109375,111.60000000000001
4,25,2090.301513671875,771.27978515625,2179.427001953125,841.0962524414062,115.2
7,3,1533.21435546875,737.0323486328125,1611.61181640625,794.9324340820312,-1.0
6,25,1201.967041015625,1056.7381591796875,1370.991455078125,1172.7584228515625,111.60000000000001
4,25,2088.41064453125,770.801513671875,2176.7421875,839.883544921875,115.2
7,4,1535.84423828125,738.1365356445312,1609.9443359375,797.118896484375,-1.0
6,25,1196.333251953125,1062.89306640625,1369.679931640625,1178.27294921875,111.60000000000001
4,25,2085.2275390625,770.1146850585938,2174.275390625,838.6148071289062,115.2
7,5,1532.878662109375,740.4684448242188,1609.0147705078125,797.7410888671875,-1.0
6,25,1192.1868896484375,1069.3310546875,1366.20556640625,1185.94384765625,115.2
4,25,2082.127685546875,768.097412109375,2170.162109375,836.8099365234375,115.2
7,6,1533.2237548828125,740.955322265625,1607.1602783203125,799.4822387695312,-1.0
6,25,1188.483642578125,1074.930419921875,1363.164306640625,1193.7010498046875,111.60000000000001
4,25,2081.54052734375,766.2372436523438,2168.13232421875,835.9268188476562,111.60000000000001
7,7,1532.1763916015625,742.705810546875,1605.6617431640625,801.5245971679688,-1.0
6,25,1183.875244140625,1080.689453125,1360.0906982421875,1199.6990966796875,115.2
4,25,2079.361328125,765.3605346679688,2165.5390625,834.1904296875,111.60000000000001
7,8,1529.07080078125,743.27294921875,1603.78759765625,802.9458618164062,-1.0
6,25,1178.747802734375,1087.10546875,1357.738525390625,1205.409423828125,115.2
4,25,2077.65673828125,763.8865356445312,2163.772705078125,832.2723999023438,111.60000000000001
7,9,1528.944091796875,744.7325439453125,1602.22314453125,803.7236328125,-1.0
6,25,1172.92333984375,1093.279296875,1354.646240234375,1215.8492431640625,111.60000000000001
4,25,2074.69384765625,762.8746948242188,2161.35986328125,830.6240844726562,111.60000000000001
7,10,1526.2789306640625,746.6500854492188,1599.2197265625,804.2876586914062,-1.0
6,25,1168.57275390625,1099.125244140625,1351.3037109375,1223.556396484375,115.2
4,25,2072.249267578125,762.355224609375,2158.166748046875,828.580078125,115.2
7,11,1523.2142333984375,746.610107421875,1598.38623046875,805.7598876953125,-1.0
6,25,1165.336669921875,1104.4595947265625,1349.546630859375,1230.3804931640625,111.60000000000001
4,25,2071.279296875,759.6322021484375,2155.203125,827.19384765625,115.2
7,12,1516.283447265625,748.623779296875,1597.5224609375,806.89892578125,-1.0
6,25,1159.6221923828125,1111.706787109375,1346.235107421875,1240.98828125,115.2
4,25,2069.322265625,759.3250122070312,2153.123046875,825.9072875976562,115.2
7,13,1517.292724609375,749.0716552734375,1595.57421875,808.1817626953125,103.84615384615385
6,25,1154.873779296875,1120.0550537109375,1342.5595703125,1247.7998046875,115.2
4,25,2066.953857421875,758.1084594726562,2151.066650390625,824.8383178710938,111.60000000000001
7,14,1517.6861572265625,750.400146484375,1593.306884765625,809.0352783203125,102.85714285714285
6,25,1150.644287109375,1125.80615234375,1339.6826171875,1257.196044921875,111.60000000000001
4,25,2064.48095703125,757.3773193359375,2149.11474609375,823.5574951171875,111.60000000000001
7,15,1516.2459716796875,751.3883056640625,1591.70947265625,811.93505859375,108.0
6,25,1144.866943359375,1132.0037841796875,1336.314453125,1266.4149169921875,115.2
4,25,2063.8486328125,756.4004516601562,2145.149169921875,822.1869506835938,111.60000000000001
7,16,1512.6573486328125,753.7032470703125,1588.730712890625,813.1326904296875,106.875
